"kappa","alpha_t","Fidelity"
2.,4.08,0.667199321449242
2.,4.09,0.6671768217292895
2.,4.1,0.6671546854444187
2.,4.11,0.6671329149373673
2.,4.12,0.6671115122654377
2.,4.13,0.667090479207718
2.,4.14,0.6670698172722518
2.,4.15,0.6670495277031575
2.,4.16,0.667029611487694
2.,4.17,0.6670100693632678
2.,4.18,0.6669909018243816
2.,4.19,0.6669721091295208
2.,4.2,0.6669536913079761
2.,4.21,0.6669356481666004
2.,4.22,0.6669179792964961
2.,4.23,0.6669006840796341
2.,4.24,0.6668837616953989
2.,4.25,0.6668672111270619
2.,4.26,0.6668510311681779
2.,4.2700000000000005,0.6668352204289049
2.,4.28,0.6668197773422464
2.,4.29,0.6668047001702131
2.,4.3,0.6667899870099031
2.,4.3100000000000005,0.6667756357995015
2.,4.32,0.666761644324195
2.,4.33,0.6667480102220031
2.,4.34,0.6667347309895235
2.,4.3500000000000005,0.6667218039875914
2.,4.36,0.6667092264468516
2.,4.37,0.6666969954732436
2.,4.38,0.6666851080533971
2.,4.39,0.6666735610599397
2.,4.4,0.6666623512567145
2.,4.41,0.6666514753039079
2.,4.42,0.6666409297630872
2.,4.43,0.6666307111021473
2.,4.44,0.6666208157001673
2.,4.45,0.666611239852175
2.,4.46,0.6666019797738215
2.,4.47,0.6665930316059634
2.,4.48,0.6665843914191545
2.,4.49,0.6665760552180462
2.,4.5,0.6665680189456963
2.,4.51,0.6665602784877878
2.,4.5200000000000005,0.666552829676756
2.,4.53,0.6665456682958256
2.,4.54,0.6665387900829576
2.,4.55,0.666532190734706
2.,4.5600000000000005,0.6665258659099851
2.,4.57,0.6665198112337478
2.,4.58,0.6665140223005754
2.,4.59,0.6665084946781791
2.,4.6000000000000005,0.6665032239108134
2.,4.61,0.6664982055226036
2.,4.62,0.6664934350207858
2.,4.63,0.6664889078988617
2.,4.64,0.6664846196396681
2.,4.65,0.6664805657183619
2.,4.66,0.6664767416053216
2.,4.67,0.666473142768966
2.,4.68,0.6664697646784903
2.,4.69,0.6664666028065211
2.,4.7,0.6664636526316914
2.,4.71,0.6664609096411345
2.,4.72,0.6664583693329014
2.,4.73,0.6664560272182981
2.,4.74,0.6664538788241474
2.,4.75,0.666451919694974
2.,4.76,0.6664501453951148
2.,4.7700000000000005,0.6664485515107555
2.,4.78,0.6664471336518932
2.,4.79,0.6664458874542276
2.,4.8,0.6664448085809808
2.,4.8100000000000005,0.6664438927246474
2.,4.82,0.6664431356086755
2.,4.83,0.6664425329890793
2.,4.84,0.6664420806559848
2.,4.8500000000000005,0.6664417744351107
2.,4.86,0.666441610189183
2.,4.87,0.6664415838192871
2.,4.88,0.6664416912661567
2.,4.89,0.6664419285114012
2.,4.9,0.6664422915786727
2.,4.91,0.6664427765347738
2.,4.92,0.6664433794907072
2.,4.93,0.6664440966026679
2.,4.94,0.6664449240729793
2.,4.95,0.6664458581509747
2.,4.96,0.666446895133825
2.,4.97,0.6664480313673136
2.,4.98,0.6664492632465584
2.,4.99,0.6664505872166862
2.,5.,0.6664519997734544
5.,0.,1.
5.,0.01,0.9999014894143448
5.,0.02,0.9996118312580353
5.,0.03,0.9991396489203836
5.,0.04,0.998493320190219
5.,0.05,0.9976809819192457
5.,0.06,0.9967105346568929
5.,0.07,0.995589647254502
5.,0.08,0.9943257614368324
5.,0.09,0.9929260963389663
5.,0.1,0.991397653006811
5.,0.11,0.9897472188594983
5.,0.12,0.987981372112086
5.,0.13,0.9861064861570654
5.,0.14,0.9841287339032727
5.,0.15,0.9820540920708998
5.,0.16,0.9798883454413824
5.,0.17,0.9776370910610392
5.,0.18,0.9753057423974095
5.,0.19,0.9728995334473277
5.,0.2,0.9704235227958412
5.,0.21,0.9678825976251617
5.,0.22,0.9652814776729068
5.,0.23,0.9626247191389611
5.,0.24,0.9599167185403525
5.,0.25,0.9571617165136047
5.,0.26,0.9543638015640882
5.,0.27,0.9515269137619521
5.,0.28,0.948654848384279
5.,0.29,0.9457512595031554
5.,0.3,0.9428196635194086
5.,0.31,0.9398634426418079
5.,0.32,0.9368858483115804
5.,0.33,0.9338900045721346
5.,0.34,0.9308789113839309
5.,0.35000000000000003,0.9278554478844858
5.,0.36,0.924822375593529
5.,0.37,0.9217823415633772
5.,0.38,0.9187378814746285
5.,0.39,0.9156914226773089
5.,0.4,0.9126452871776423
5.,0.41000000000000003,0.9096016945706473
5.,0.42,0.9065627649187955
5.,0.43,0.9035305215769879
5.,0.44,0.9005068939641464
5.,0.45,0.897493720281734
5.,0.46,0.8944927501795452
5.,0.47000000000000003,0.8915056473691327
5.,0.48,0.8885339921852575
5.,0.49,0.8855792840957719
5.,0.5,0.8826429441603627
5.,0.51,0.879726317438604
5.,0.52,0.8768306753477804
5.,0.53,0.8739572179709664
5.,0.54,0.8711070763158546
5.,0.55,0.8682813145248454
5.,0.56,0.8654809320369204
5.,0.5700000000000001,0.8627068657018394
5.,0.58,0.8599599918472025
5.,0.59,0.8572411282989418
5.,0.6,0.8545510363558052
5.,0.61,0.8518904227184136
5.,0.62,0.84925994137347
5.,0.63,0.8466601954337181
5.,0.64,0.844091738934243
5.,0.65,0.841555078585723
5.,0.66,0.8390506754852358
5.,0.67,0.836578946785236
5.,0.68,0.8341402673213189
5.,0.6900000000000001,0.8317349711993907
5.,0.7000000000000001,0.8293633533428684
5.,0.71,0.8270256710005315
5.,0.72,0.8247221452156522
5.,0.73,0.8224529622570325
5.,0.74,0.8202182750125712
5.,0.75,0.8180182043459908
5.,0.76,0.8158528404173493
5.,0.77,0.813722243967961
5.,0.78,0.8116264475703524
5.,0.79,0.8095654568438733
5.,0.8,0.8075392516365838
5.,0.81,0.8055477871740333
5.,0.8200000000000001,0.8035909951755487
5.,0.8300000000000001,0.8016687849386377
5.,0.84,0.799781044392122
5.,0.85,0.7979276411185974
5.,0.86,0.7961084233468245
5.,0.87,0.7943232209146452
5.,0.88,0.7925718462030135
5.,0.89,0.7908540950417295
5.,0.9,0.7891697475874565
5.,0.91,0.7875185691745945
5.,0.92,0.7859003111395861
5.,0.93,0.7843147116192132
5.,0.9400000000000001,0.7827614963234472
5.,0.9500000000000001,0.7812403792834055
5.,0.96,0.7797510635749594
5.,0.97,0.7782932420185361
5.,0.98,0.7768665978556478
5.,0.99,0.7754708054026762
5.,1.,0.7741055306824343
5.,1.01,0.7727704320340194
5.,1.02,0.7714651607014664
5.,1.03,0.7701893614017014
5.,1.04,0.7689426728722897
5.,1.05,0.7677247283994678
5.,1.06,0.7665351563269377
5.,1.07,0.7653735805458971
5.,1.08,0.7642396209667722
5.,1.09,0.7631328939731135
5.,1.1,0.7620530128581031
5.,1.11,0.7609995882441234
5.,1.12,0.7599722284858205
5.,1.1300000000000001,0.7589705400570955
5.,1.1400000000000001,0.7579941279224466
5.,1.1500000000000001,0.7570425958930769
5.,1.16,0.7561155469681804
5.,1.17,0.755212583661804
5.,1.18,0.7543333083156835
5.,1.19,0.7534773233984408
5.,1.2,0.7526442317915212
5.,1.21,0.7518336370622474
5.,1.22,0.751045143724355
5.,1.23,0.7502783574863696
5.,1.24,0.7495328854881782
5.,1.25,0.7488083365261419
5.,1.26,0.7481043212670883
5.,1.27,0.7474204524515152
5.,1.28,0.7467563450863332
5.,1.29,0.7461116166274642
5.,1.3,0.7454858871526099
5.,1.31,0.7448787795244949
5.,1.32,0.7442899195448844
5.,1.33,0.7437189360996703
5.,1.34,0.74316546129531
5.,1.35,0.7426291305869009
5.,1.36,0.7421095828981635
5.,1.37,0.7416064607336004
5.,1.3800000000000001,0.741119410283096
5.,1.3900000000000001,0.740648081519209
5.,1.4000000000000001,0.7401921282874107
5.,1.41,0.7397512083895126
5.,1.42,0.7393249836605216
5.,1.43,0.738913120039155
5.,1.44,0.7385152876322452
5.,1.45,0.7381311607732505
5.,1.46,0.7377604180750958
5.,1.47,0.7374027424775468
5.,1.48,0.7370578212893277
5.,1.49,0.7367253462251825
5.,1.5,0.7364050134380727
5.,1.51,0.7360965235467055
5.,1.52,0.7357995816585741
5.,1.53,0.7355138973886937
5.,1.54,0.7352391848742067
5.,1.55,0.7349751627850296
5.,1.56,0.7347215543307073
5.,1.57,0.7344780872636358
5.,1.58,0.734244493878814
5.,1.59,0.7340205110102718
5.,1.6,0.7338058800243304
5.,1.61,0.7336003468098329
5.,1.62,0.7334036617654891
5.,1.6300000000000001,0.7332155797844704
5.,1.6400000000000001,0.7330358602363859
5.,1.6500000000000001,0.7328642669467693
5.,1.6600000000000001,0.7327005681742007
5.,1.67,0.7325445365851846
5.,1.68,0.7323959492268995
5.,1.69,0.7322545874979363
5.,1.7,0.7321202371171311
5.,1.71,0.7319926880906027
5.,1.72,0.731871734677096
5.,1.73,0.7317571753517317
5.,1.74,0.7316488127682594
5.,1.75,0.7315464537199073
5.,1.76,0.7314499090989189
5.,1.77,0.7313589938548644
5.,1.78,0.7312735269518101
5.,1.79,0.7311933313244314
5.,1.8,0.7311182338331412
5.,1.81,0.7310480652183172
5.,1.82,0.7309826600536962
5.,1.83,0.7309218566990089
5.,1.84,0.7308654972519217
5.,1.85,0.7308134274993534
5.,1.86,0.7307654968682269
5.,1.87,0.7307215583757201
5.,1.8800000000000001,0.730681468579072
5.,1.8900000000000001,0.7306450875250029
5.,1.9000000000000001,0.7306122786987989
5.,1.9100000000000001,0.7305829089731176
5.,1.92,0.7305568485565612
5.,1.93,0.7305339709420663
5.,1.94,0.7305141528551562
5.,1.95,0.7304972742020999
5.,1.96,0.7304832180180196
5.,1.97,0.7304718704149868
5.,1.98,0.7304631205301466
5.,1.99,0.7304568604739055
5.,2.,0.7304529852782189
5.,2.0100000000000002,0.7304513928450121
5.,2.02,0.730451983894766
5.,2.0300000000000002,0.7304546619152976
5.,2.04,0.7304593331107659
5.,2.05,0.7304659063509296
5.,2.06,0.7304742931206814
5.,2.07,0.7304844074698872
5.,2.08,0.7304961659635505
5.,2.09,0.7305094876323249
5.,2.1,0.7305242939233971
5.,2.11,0.7305405086517578
5.,2.12,0.7305580579518813
5.,2.13,0.7305768702298305
5.,2.14,0.730596876115803
5.,2.15,0.7306180084171343
5.,2.16,0.7306402020717727
5.,2.17,0.730663394102239
5.,2.18,0.7306875235700835
5.,2.19,0.7307125315308508
5.,2.2,0.7307383609895657
5.,2.21,0.7307649568567465
5.,2.22,0.7307922659049577
5.,2.23,0.730820236725908
5.,2.24,0.7308488196881033
5.,2.25,0.7308779668950589
5.,2.2600000000000002,0.7309076321440785
5.,2.27,0.7309377708856055
5.,2.2800000000000002,0.7309683401831499
5.,2.29,0.730999298673796
5.,2.3000000000000003,0.7310306065292939
5.,2.31,0.7310622254177369
5.,2.32,0.7310941184658298
5.,2.33,0.7311262502217456
5.,2.34,0.7311585866185754
5.,2.35,0.7311910949383708
5.,2.36,0.7312237437767797
5.,2.37,0.7312565030082736
5.,2.38,0.7312893437519693
5.,2.39,0.7313222383380392
5.,2.4,0.7313551602747141
5.,2.41,0.731388084215872
5.,2.42,0.7314209859292145
5.,2.43,0.7314538422650252
5.,2.44,0.7314866311255106
5.,2.45,0.7315193314347173
5.,2.46,0.731551923109024
5.,2.47,0.7315843870282046
5.,2.48,0.7316167050070581
5.,2.49,0.7316488597675996
5.,2.5,0.7316808349118128
5.,2.5100000000000002,0.7317126148949527
5.,2.52,0.7317441849993996
5.,2.5300000000000002,0.7317755313090569
5.,2.54,0.7318066406842861
5.,2.5500000000000003,0.7318375007373771
5.,2.56,0.7318680998085454
5.,2.57,0.7318984269424521
5.,2.58,0.7319284718652406
5.,2.59,0.7319582249620834
5.,2.6,0.7319876772552343
5.,2.61,0.7320168203825786
5.,2.62,0.7320456465766765
5.,2.63,0.7320741486442909
5.,2.64,0.7321023199463973
5.,2.65,0.7321301543786651
5.,2.66,0.732157646352406
5.,2.67,0.7321847907759829
5.,2.68,0.7322115830366724
5.,2.69,0.7322380189829742
5.,2.7,0.7322640949073602
5.,2.71,0.7322898075294574
5.,2.72,0.7323151539796577
5.,2.73,0.7323401317831479
5.,2.74,0.7323647388443524
5.,2.75,0.7323889734317819
5.,2.7600000000000002,0.7324128341632833
5.,2.77,0.7324363199916815
5.,2.7800000000000002,0.7324594301908068
5.,2.79,0.7324821643419033
5.,2.8000000000000003,0.7325045223204081
5.,2.81,0.732526504283098
5.,2.82,0.7325481106555947
5.,2.83,0.7325693421202227
5.,2.84,0.7325901996042139
5.,2.85,0.7326106842682502
5.,2.86,0.7326307974953405
5.,2.87,0.7326505408800238
5.,2.88,0.7326699162178915
5.,2.89,0.7326889254954241
5.,2.9,0.7327075708801346
5.,2.91,0.7327258547110135
5.,2.92,0.7327437794892677
5.,2.93,0.7327613478693491
5.,2.94,0.7327785626502635
5.,2.95,0.7327954267671588
5.,2.96,0.7328119432831808
5.,2.97,0.7328281153815954
5.,2.98,0.7328439463581682
5.,2.99,0.7328594396137977
5.,3.,0.7328745986473949
5.,3.0100000000000002,0.7328894270490046
5.,3.02,0.7329039284931632
5.,3.0300000000000002,0.7329181067324855
5.,3.04,0.7329319655914772
5.,3.0500000000000003,0.7329455089605676
5.,3.06,0.7329587407903552
5.,3.0700000000000003,0.7329716650860629
5.,3.08,0.7329842859021979
5.,3.09,0.7329966073374091
5.,3.1,0.7330086335295396
5.,3.11,0.7330203686508672
5.,3.12,0.73303181690353
5.,3.13,0.7330429825151306
5.,3.14,0.7330538697345154
5.,3.15,0.733064482827724
5.,3.16,0.7330748260741046
5.,3.17,0.7330849037625896
5.,3.18,0.7330947201881295
5.,3.19,0.7331042796482772
5.,3.2,0.7331135864399236
5.,3.21,0.7331226448561743
5.,3.22,0.7331314591833684
5.,3.23,0.7331400336982334
5.,3.24,0.7331483726651712
5.,3.25,0.7331564803336734
5.,3.2600000000000002,0.7331643609358615
5.,3.27,0.7331720186841473
5.,3.2800000000000002,0.7331794577690111
5.,3.29,0.733186682356894
5.,3.3000000000000003,0.7331936965882
5.,3.31,0.7332005045754059
5.,3.3200000000000003,0.7332071104012736
5.,3.33,0.7332135181171644
5.,3.34,0.7332197317414493
5.,3.35,0.7332257552580137
5.,3.36,0.7332315926148539
5.,3.37,0.7332372477227609
5.,3.38,0.7332427244540893
5.,3.39,0.7332480266416094
5.,3.4,0.7332531580774376
5.,3.41,0.7332581225120456
5.,3.42,0.7332629236533412
5.,3.43,0.7332675651658229
5.,3.44,0.7332720506698028
5.,3.45,0.7332763837406954
5.,3.46,0.7332805679083719
5.,3.47,0.7332846066565755
5.,3.48,0.7332885034223956
5.,3.49,0.733292261595802
5.,3.5,0.73329588451923
5.,3.5100000000000002,0.7332993754872232
5.,3.52,0.7333027377461232
5.,3.5300000000000002,0.7333059744938104
5.,3.54,0.7333090888794922
5.,3.5500000000000003,0.7333120840035338
5.,3.56,0.7333149629173351
5.,3.5700000000000003,0.7333177286232471
5.,3.58,0.7333203840745282
5.,3.59,0.733322932175339
5.,3.6,0.7333253757807734
5.,3.61,0.7333277176969228
5.,3.62,0.7333299606809763
5.,3.63,0.7333321074413485
5.,3.64,0.7333341606378412
5.,3.65,0.733336122881831
5.,3.66,0.7333379967364859
5.,3.67,0.7333397847170064
5.,3.68,0.7333414892908918
5.,3.69,0.7333431128782297
5.,3.7,0.7333446578520081
5.,3.71,0.7333461265384462
5.,3.72,0.7333475212173484
5.,3.73,0.7333488441224734
5.,3.74,0.7333500974419228
5.,3.75,0.7333512833185455
5.,3.7600000000000002,0.7333524038503575
5.,3.77,0.7333534610909759
5.,3.7800000000000002,0.733354457050067
5.,3.79,0.733355393693806
5.,3.8000000000000003,0.7333562729453494
5.,3.81,0.7333570966853175
5.,3.8200000000000003,0.7333578667522862
5.,3.83,0.7333585849432901
5.,3.84,0.7333592530143316
5.,3.85,0.7333598726808989
5.,3.86,0.7333604456184912
5.,3.87,0.733360973463149
5.,3.88,0.7333614578119909
5.,3.89,0.7333619002237551
5.,3.9,0.733362302219345
5.,3.91,0.7333626652823789
5.,3.92,0.7333629908597424
5.,3.93,0.7333632803621439
5.,3.94,0.733363535164672
5.,3.95,0.7333637566073542
5.,3.96,0.7333639459957174
5.,3.97,0.7333641046013484
5.,3.98,0.7333642336624544
5.,3.99,0.7333643343844247
5.,4.,0.7333644079403905
5.,4.01,0.7333644554717835
5.,4.0200000000000005,0.733364478088894
5.,4.03,0.7333644768714278
5.,4.04,0.7333644528690589
5.,4.05,0.733364407101982
5.,4.0600000000000005,0.7333643405614616
5.,4.07,0.7333642542103772
5.,4.08,0.7333641489837678
5.,4.09,0.7333640257893697
5.,4.1,0.7333638855081526
5.,4.11,0.7333637289948524
5.,4.12,0.733363557078497
5.,4.13,0.7333633705629312
5.,4.14,0.7333631702273342
5.,4.15,0.7333629568267346
5.,4.16,0.7333627310925178
5.,4.17,0.7333624937329319
5.,4.18,0.7333622454335852
5.,4.19,0.7333619868579399
5.,4.2,0.7333617186478
5.,4.21,0.7333614414237941
5.,4.22,0.7333611557858515
5.,4.23,0.7333608623136731
5.,4.24,0.7333605615671973
5.,4.25,0.7333602540870574
5.,4.26,0.7333599403950359
5.,4.2700000000000005,0.7333596209945108
5.,4.28,0.7333592963708966
5.,4.29,0.7333589669920781
5.,4.3,0.7333586333088399
5.,4.3100000000000005,0.7333582957552867
5.,4.32,0.7333579547492601
5.,4.33,0.7333576106927477
5.,4.34,0.733357263972285
5.,4.3500000000000005,0.7333569149593531
5.,4.36,0.7333565640107678
5.,4.37,0.7333562114690635
5.,4.38,0.7333558576628709
5.,4.39,0.7333555029072871
5.,4.4,0.7333551475042404
5.,4.41,0.7333547917428482
5.,4.42,0.7333544358997692
5.,4.43,0.733354080239548
5.,4.44,0.7333537250149542
5.,4.45,0.7333533704673161
5.,4.46,0.733353016826846
5.,4.47,0.7333526643129613
5.,4.48,0.733352313134598
5.,4.49,0.7333519634905197
5.,4.5,0.7333516155696178
5.,4.51,0.7333512695512092
5.,4.5200000000000005,0.7333509256053248
5.,4.53,0.7333505838929939
5.,4.54,0.7333502445665223
5.,4.55,0.733349907769764
5.,4.5600000000000005,0.7333495736383888
5.,4.57,0.7333492423001411
5.,4.58,0.7333489138750966
5.,4.59,0.7333485884759106
5.,4.6000000000000005,0.7333482662080626
5.,4.61,0.7333479471700942
5.,4.62,0.7333476314538427
5.,4.63,0.7333473191446683
5.,4.64,0.7333470103216763
5.,4.65,0.733346705057935
5.,4.66,0.7333464034206872
5.,4.67,0.7333461054715579
5.,4.68,0.7333458112667551
5.,4.69,0.7333455208572681
5.,4.7,0.7333452342890595
5.,4.71,0.7333449516032522
5.,4.72,0.7333446728363124
5.,4.73,0.7333443980202283
5.,4.74,0.733344127182683
5.,4.75,0.7333438603472238
5.,4.76,0.7333435975334273
5.,4.7700000000000005,0.7333433387570593
5.,4.78,0.7333430840302309
5.,4.79,0.7333428333615511
5.,4.8,0.7333425867562737
5.,4.8100000000000005,0.7333423442164418
5.,4.82,0.7333421057410273
5.,4.83,0.7333418713260662
5.,4.84,0.7333416409647923
5.,4.8500000000000005,0.7333414146477634
5.,4.86,0.7333411923629877
5.,4.87,0.7333409740960437
5.,4.88,0.7333407598301986
5.,4.89,0.7333405495465212
5.,4.9,0.7333403432239932
5.,4.91,0.7333401408396167
5.,4.92,0.7333399423685174
5.,4.93,0.733339747784046
5.,4.94,0.7333395570578756
5.,4.95,0.7333393701600963
5.,4.96,0.7333391870593071
5.,4.97,0.7333390077227038
5.,4.98,0.7333388321161658
5.,4.99,0.7333386602043381
5.,5.,0.7333384919507123
8.,0.,1.
8.,0.01,0.9999019776788808
8.,0.02,0.9996156456887341
8.,0.03,0.9991522204323642
8.,0.04,0.9985224198051592
8.,0.05,0.9977364828641814
8.,0.06,0.9968041887700669
8.,0.07,0.9957348750275393
8.,0.08,0.9945374550494502
8.,0.09,0.9932204350684006
8.,0.1,0.9917919304191629
8.,0.11,0.9902596812143247
8.,0.12,0.9886310674348006
8.,0.13,0.9869131234560997
8.,0.14,0.985112552030529
8.,0.15,0.9832357377447937
8.,0.16,0.9812887599717974
8.,0.17,0.9792774053347825
8.,0.18,0.9772071797013209
8.,0.19,0.9750833197240606
8.,0.2,0.9729108039445427
8.,0.21,0.9706943634758317
8.,0.22,0.9684384922791601
8.,0.23,0.9661474570492519
8.,0.24,0.9638253067224781
8.,0.25,0.9614758816215057
8.,0.26,0.9591028222496217
8.,0.27,0.9567095777474497
8.,0.28,0.9542994140243348
8.,0.29,0.9518754215762412
8.,0.3,0.9494405230015863
8.,0.31,0.9469974802260422
8.,0.32,0.9445489014469377
8.,0.33,0.9420972478075269
8.,0.34,0.9396448398110263
8.,0.35000000000000003,0.9371938634839708
8.,0.36,0.9347463762981052
8.,0.37,0.9323043128596998
8.,0.38,0.9298694903748644
8.,0.39,0.9274436138991339
8.,0.4,0.9250282813792988
8.,0.41000000000000003,0.9226249884951814
8.,0.42,0.9202351333087735
8.,0.43,0.9178600207278962
8.,0.44,0.9155008667912828
8.,0.45,0.9131588027817434
8.,0.46,0.9108348791738268
8.,0.47000000000000003,0.9085300694221741
8.,0.48,0.9062452735965283
8.,0.49,0.9039813218691574
8.,0.5,0.9017389778602388
8.,0.51,0.899518941846555
8.,0.52,0.8973218538386573
8.,0.53,0.8951482965314694
8.,0.54,0.8929987981331269
8.,0.55,0.8908738350766663
8.,0.56,0.8887738346190264
8.,0.5700000000000001,0.8866991773316446
8.,0.58,0.8846501994867938
8.,0.59,0.8826271953436409
8.,0.6,0.8806304193378761
8.,0.61,0.8786600881786086
8.,0.62,0.876716382856105
8.,0.63,0.8747994505638026
8.,0.64,0.8729094065379162
8.,0.65,0.8710463358178255
8.,0.66,0.8692102949303246
8.,0.67,0.8674013135006895
8.,0.68,0.8656193957934255
8.,0.6900000000000001,0.8638645221854375
8.,0.7000000000000001,0.8621366505742765
8.,0.71,0.8604357177240094
8.,0.72,0.8587616405511729
8.,0.73,0.8571143173531732
8.,0.74,0.8554936289814143
8.,0.75,0.8538994399613464
8.,0.76,0.8523315995615472
8.,0.77,0.8507899428138727
8.,0.78,0.8492742914866327
8.,0.79,0.8477844550126794
8.,0.8,0.8463202313742227
8.,0.81,0.8448814079461195
8.,0.8200000000000001,0.8434677622993182
8.,0.8300000000000001,0.8420790629660784
8.,0.84,0.8407150701685231
8.,0.85,0.8393755365120209
8.,0.86,0.8380602076448416
8.,0.87,0.8367688228854747
8.,0.88,0.8355011158189434
8.,0.89,0.8342568148634
8.,0.9,0.8330356438082387
8.,0.91,0.8318373223249146
8.,0.92,0.8306615664516108
8.,0.93,0.8295080890528557
8.,0.9400000000000001,0.8283766002551441
8.,0.9500000000000001,0.8272668078595841
8.,0.96,0.826178417732542
8.,0.97,0.8251111341752295
8.,0.98,0.8240646602731334
8.,0.99,0.8230386982261598
8.,1.,0.8220329496603235
8.,1.01,0.8210471159217896
8.,1.02,0.8200808983540341
8.,1.03,0.8191339985588671
8.,1.04,0.81820611864203
8.,1.05,0.8172969614440482
8.,1.06,0.8164062307570008
8.,1.07,0.8155336315278336
8.,1.08,0.8146788700488234
8.,1.09,0.8138416541357765
8.,1.1,0.8130216932945182
8.,1.11,0.8122186988762106
8.,1.12,0.8114323842220134
8.,1.1300000000000001,0.8106624647975829
8.,1.1400000000000001,0.8099086583178816
8.,1.1500000000000001,0.809170684862756
8.,1.16,0.8084482669837167
8.,1.17,0.8077411298023417
8.,1.18,0.8070490011007054
8.,1.19,0.8063716114042159
8.,1.2,0.8057086940572324
8.,1.21,0.8050599852918178
8.,1.22,0.8044252242899639
8.,1.23,0.8038041532396167
8.,1.24,0.8031965173848139
8.,1.25,0.8026020650702319
8.,1.26,0.8020205477804321
8.,1.27,0.8014517201740776
8.,1.28,0.8008953401133856
8.,1.29,0.8003511686890656
8.,1.3,0.799818970240987
8.,1.31,0.7992985123748026
8.,1.32,0.7987895659747541
8.,1.33,0.7982919052128663
8.,1.34,0.7978053075547342
8.,1.35,0.7973295537620984
8.,1.36,0.7968644278923873
8.,1.37,0.7964097172954123
8.,1.3800000000000001,0.7959652126073756
8.,1.3900000000000001,0.7955307077423583
8.,1.4000000000000001,0.7951059998814409
8.,1.41,0.7946908894596036
8.,1.42,0.7942851801505473
8.,1.43,0.7938886788495692
8.,1.44,0.7935011956546223
8.,1.45,0.7931225438456817
8.,1.46,0.792752539862529
8.,1.47,0.7923910032810755
8.,1.48,0.7920377567883219
8.,1.49,0.7916926261560592
8.,1.5,0.7913554402134073
8.,1.51,0.791026030818282
8.,1.52,0.7907042328278784
8.,1.53,0.7903898840682526
8.,1.54,0.7900828253030827
8.,1.55,0.7897829002016824
8.,1.56,0.7894899553063395
8.,1.57,0.7892038399990473
8.,1.58,0.7889244064676926
8.,1.59,0.7886515096717623
8.,1.6,0.7883850073076257
8.,1.61,0.7881247597734491
8.,1.62,0.7878706301337913
8.,1.6300000000000001,0.7876224840839356
8.,1.6400000000000001,0.7873801899139974
8.,1.6500000000000001,0.7871436184728577
8.,1.6600000000000001,0.7869126431319617
8.,1.67,0.7866871397490209
8.,1.68,0.7864669866316596
8.,1.69,0.7862520645010362
8.,1.7,0.7860422564554768
8.,1.71,0.7858374479341489
8.,1.72,0.7856375266808067
8.,1.73,0.7854423827076344
8.,1.74,0.785251908259214
8.,1.75,0.7850659977766408
8.,1.76,0.7848845478618114
8.,1.77,0.7847074572419022
8.,1.78,0.784534626734062
8.,1.79,0.7843659592103344
8.,1.8,0.784201359562827
8.,1.81,0.7840407346691467
8.,1.82,0.7838839933581124
8.,1.83,0.7837310463757594
8.,1.84,0.7835818063516511
8.,1.85,0.7834361877655042
8.,1.86,0.783294106914145
8.,1.87,0.7831554818788005
8.,1.8800000000000001,0.7830202324927356
8.,1.8900000000000001,0.7828882803092463
8.,1.9000000000000001,0.7827595485700127
8.,1.9100000000000001,0.7826339621738221
8.,1.92,0.7825114476456632
8.,1.93,0.7823919331062033
8.,1.94,0.7822753482416458
8.,1.95,0.7821616242739788
8.,1.96,0.7820506939316119
8.,1.97,0.7819424914204094
8.,1.98,0.7818369523951181
8.,1.99,0.7817340139311959
8.,2.,0.7816336144970366
8.,2.0100000000000002,0.7815356939265989
8.,2.02,0.7814401933924346
8.,2.0300000000000002,0.7813470553791186
8.,2.04,0.7812562236570806
8.,2.05,0.7811676432568377
8.,2.06,0.7810812604436261
8.,2.07,0.7809970226924323
8.,2.08,0.7809148786634219
8.,2.09,0.7808347781777636
8.,2.1,0.7807566721938468
8.,2.11,0.780680512783892
8.,2.12,0.7806062531109486
8.,2.13,0.7805338474062814
8.,2.14,0.7804632509471399
8.,2.15,0.7803944200349078
8.,2.16,0.7803273119736327
8.,2.17,0.780261885048928
8.,2.18,0.7801980985072478
8.,2.19,0.7801359125355276
8.,2.2,0.780075288241192
8.,2.21,0.7800161876325192
8.,2.22,0.7799585735993653
8.,2.23,0.7799024098942382
8.,2.24,0.7798476611137236
8.,2.25,0.7797942926802515
8.,2.2600000000000002,0.7797422708242062
8.,2.27,0.7796915625663711
8.,2.2800000000000002,0.7796421357007054
8.,2.29,0.7795939587774494
8.,2.3000000000000003,0.7795470010865518
8.,2.31,0.7795012326414168
8.,2.32,0.7794566241629657
8.,2.33,0.7794131470640085
8.,2.34,0.7793707734339218
8.,2.35,0.7793294760236269
8.,2.36,0.7792892282308664
8.,2.37,0.7792500040857715
8.,2.38,0.7792117782367194
8.,2.39,0.7791745259364723
8.,2.4,0.7791382230285975
8.,2.41,0.7791028459341607
8.,2.42,0.779068371638691
8.,2.43,0.7790347776794112
8.,2.44,0.7790020421327304
8.,2.45,0.7789701436019931
8.,2.46,0.7789390612054834
8.,2.47,0.7789087745646754
8.,2.48,0.7788792637927306
8.,2.49,0.7788505094832342
8.,2.5,0.778822492699168
8.,2.5100000000000002,0.7787951949621171
8.,2.52,0.7787685982417013
8.,2.5300000000000002,0.7787426849452339
