"eta_over_alpha","t","Fidelity"
1.,0.9500000000000001,0.6685176207292974
1.,0.96,0.6656220028986797
1.,0.97,0.6627819862392622
1.,0.98,0.65999774052828
1.,0.99,0.6572694010587696
1.,1.,0.6545970694175018
1.,1.01,0.6519808142620153
1.,1.02,0.6494206720963497
1.,1.03,0.6469166480450912
1.,1.04,0.6444687166253508
1.,1.05,0.6420768225163065
1.,1.06,0.6397408813259523
1.,1.07,0.6374607803547065
1.,1.08,0.6352363793555422
1.,1.09,0.6330675112903117
1.,1.1,0.6309539830819498
1.,1.11,0.6288955763622482
1.,1.12,0.6268920482149043
1.,1.1300000000000001,0.6249431319135574
1.,1.1400000000000001,0.6230485376545356
1.,1.1500000000000001,0.6212079532840451
1.,1.16,0.6194210450195459
1.,1.17,0.6176874581650631
1.,1.18,0.6160068178201975
1.,1.19,0.6143787295826044
1.,1.2,0.6128027802437207
1.,1.21,0.6112785384775288
1.,1.22,0.6098055555221565
1.,1.23,0.6083833658541179
1.,1.24,0.607011487855011
1.,1.25,0.6056894244704973
1.,1.26,0.6044166638613955
1.,1.27,0.6031926800467288
1.,1.28,0.6020169335385774
1.,1.29,0.6008888719685936
1.,1.3,0.5998079307060428
1.,1.31,0.5987735334672458
1.,1.32,0.5977850929163044
1.,1.33,0.5968420112569968
1.,1.34,0.5959436808157407
1.,1.35,0.5950894846155296
1.,1.36,0.5942787969407491
1.,1.37,0.5935109838927971
1.,1.3800000000000001,0.5927854039364278
1.,1.3900000000000001,0.5921014084367565
1.,1.4000000000000001,0.59145834218686
1.,1.41,0.590855543925922
1.,1.42,0.5902923468478717
1.,1.43,0.5897680791004778
1.,1.44,0.58928206427486
1.,1.45,0.5888336218853882
1.,1.46,0.5884220678399501
1.,1.47,0.5880467149005634
1.,1.48,0.5877068731343266
1.,1.49,0.5874018503546986
1.,1.5,0.587130952553107
1.,1.51,0.5868934843208905
1.,1.52,0.5866887492615822
1.,1.53,0.5865160503935525
1.,1.54,0.5863746905430263
1.,1.55,0.5862639727275026
1.,1.56,0.5861832005296026
1.,1.57,0.5861316784613806
1.,1.58,0.5861087123191357
1.,1.59,0.5861136095287656
1.,1.6,0.586145679481707
1.,1.61,0.5862042338615169
1.,1.62,0.5862885869611418
1.,1.6300000000000001,0.5863980559909405
1.,1.6400000000000001,0.5865319613775131
1.,1.6500000000000001,0.5866896270534075
1.,1.6600000000000001,0.5868703807377685
1.,1.67,0.5870735542079998
1.,1.68,0.587298483562515
1.,1.69,0.587544509474655
1.,1.7,0.5878109774378496
