"r","t","Fidelity"
1.,0.17,0.8668318596040886
1.,0.18,0.8609160841246631
1.,0.19,0.8551751462331789
1.,0.2,0.8496038786980087
1.,0.21,0.844197267002299
1.,0.22,0.8389504448305664
1.,0.23,0.833858689688685
1.,0.24,0.8289174186533239
1.,0.25,0.8241221842470048
1.,0.26,0.8194686704350744
1.,0.27,0.8149526887409804
1.,0.28,0.8105701744763598
1.,0.29,0.8063171830825463
1.,0.3,0.8021898865801997
1.,0.31,0.798184570123867
1.,0.32,0.7942976286583706
1.,0.33,0.7905255636740152
1.,0.34,0.7868649800576928
1.,0.35000000000000003,0.7833125830370518
1.,0.36,0.7798651752149797
1.,0.37,0.7765196536917297
1.,0.38,0.7732730072721012
1.,0.39,0.7701223137551616
1.,0.4,0.7670647373040673
1.,0.41000000000000003,0.7640975258936198
1.,0.42,0.7612180088332567
1.,0.43,0.7584235943632507
1.,0.44,0.7557117673219501
1.,0.45,0.7530800868819638
1.,0.46,0.7505261843532521
1.,0.47000000000000003,0.7480477610511457
1.,0.48,0.7456425862273739
1.,0.49,0.7433084950622413
1.,0.5,0.7410433867161432
1.,0.51,0.738845222438669
1.,0.52,0.7367120237335882
1.,0.53,0.7346418705780711
1.,0.54,0.7326328996945382
1.,0.55,0.7306833028735846
1.,0.56,0.72879132534647
1.,0.5700000000000001,0.7269552642057073
1.,0.58,0.7251734668723323
1.,0.59,0.7234443296084698
1.,0.6,0.7217662960738621
1.,0.61,0.7201378559250575
1.,0.62,0.7185575434559991
1.,0.63,0.7170239362787902
1.,0.64,0.71553565404345
1.,0.65,0.7140913571955044
1.,0.66,0.7126897457702975
1.,0.67,0.711329558222935
1.,0.68,0.7100095702928086
1.,0.6900000000000001,0.7087285939016795
1.,0.7000000000000001,0.7074854760843272
1.,0.71,0.7062790979508031
1.,0.72,0.7051083736793541
1.,0.73,0.7039722495391096
1.,0.74,0.7028697029416526
1.,0.75,0.7017997415206214
1.,0.76,0.7007614022385125
1.,0.77,0.6997537505198819
1.,0.78,0.6987758794101643
1.,0.79,0.6978269087593528
1.,0.8,0.6969059844298041
1.,0.81,0.6960122775274575
1.,0.8200000000000001,0.6951449836557737
1.,0.8300000000000001,0.6943033221917242
1.,0.84,0.6934865355831774
1.,0.85,0.6926938886670511
1.,0.86,0.6919246680076151
1.,0.87,0.6911781812543524
1.,0.88,0.6904537565187954
1.,0.89,0.6897507417697819
1.,0.9,0.6890685042465832
1.,0.91,0.6884064298893758
1.,0.92,0.6877639227865469
1.,0.93,0.6871404046383334
1.,0.9400000000000001,0.6865353142363131
1.,0.9500000000000001,0.6859481069582795
1.,0.96,0.6853782542780446
1.,0.97,0.6848252432897299
1.,0.98,0.6842885762461167
1.,0.99,0.6837677701106397
1.,1.,0.6832623561226213
1.,1.01,0.6827718793753559
1.,1.02,0.6822958984066628
1.,1.03,0.6818339848015404
1.,1.04,0.6813857228065643
1.,1.05,0.68095070895568
1.,1.06,0.6805285517070577
1.,1.07,0.680118871090677
1.,1.08,0.679721298366329
1.,1.09,0.6793354756917247
1.,1.1,0.6789610558004133
1.,1.11,0.6785977016892184
1.,1.12,0.6782450863149128
1.,1.1300000000000001,0.6779028922998575
1.,1.1400000000000001,0.6775708116463399
1.,1.1500000000000001,0.677248545459356
1.,1.16,0.6769358036775837
1.,1.17,0.6766323048123087
1.,1.18,0.6763377756940656
1.,1.19,0.6760519512267666
1.,1.2,0.6757745741490975
1.,1.21,0.6755053948029647
1.,1.22,0.6752441709087866
1.,1.23,0.6749906673474253
1.,1.24,0.6747446559485637
1.,1.25,0.6745059152853363
1.,1.26,0.674274230475031
1.,1.27,0.6740493929856791
1.,1.28,0.6738312004483633
1.,1.29,0.6736194564750715
1.,1.3,0.6734139704819347
1.,1.31,0.6732145575176884
1.,1.32,0.6730210380972038
1.,1.33,0.6728332380399397
1.,1.34,0.6726509883131676
1.,1.35,0.6724741248798312
1.,1.36,0.6723024885509017
1.,1.37,0.6721359248420975
1.,1.3800000000000001,0.6719742838348371
1.,1.3900000000000001,0.6718174200413032
1.,1.4000000000000001,0.6716651922734925
1.,1.41,0.6715174635161387
1.,1.42,0.671374100803388
1.,1.43,0.6712349750991216
1.,1.44,0.6710999611808145
1.,1.45,0.6709689375268266
1.,1.46,0.6708417862070247
1.,1.47,0.6707183927766383
1.,1.48,0.6705986461732505
1.,1.49,0.6704824386168352
1.,1.5,0.6703696655127473
1.,1.51,0.670260225357581
1.,1.52,0.6701540196478089
1.,1.53,0.6700509527911233
1.,1.54,0.6699509320203957
1.,1.55,0.6698538673101812
1.,1.56,0.6697596712956883
1.,1.57,0.6696682591941455
1.,1.58,0.669579548728491
1.,1.59,0.6694934600533177
1.,1.6,0.6694099156830067
1.,1.61,0.6693288404219851
1.,1.62,0.6692501612970455
1.,1.6300000000000001,0.6691738074916643
1.,1.6400000000000001,0.6690997102822628
1.,1.6500000000000001,0.6690278029763507
1.,1.6600000000000001,0.6689580208524987
1.,1.67,0.668890301102085
1.,1.68,0.6688245827727631
1.,1.69,0.6687608067136004
1.,1.7,0.6686989155218385
1.,1.71,0.6686388534912272
1.,1.72,0.6685805665618847
1.,1.73,0.66852400227164
1.,1.74,0.6684691097088136
1.,1.75,0.6684158394663937
1.,1.76,0.6683641435975664
1.,1.77,0.6683139755725599
1.,1.78,0.6682652902367654
1.,1.79,0.6682180437700944
1.,1.8,0.6681721936475375
1.,1.81,0.6681276986008896
1.,1.82,0.668084518581605
1.,1.83,0.6680426147247518
1.,1.84,0.6680019493140301
1.,1.85,0.6679624857478254
1.,1.86,0.667924188506264
1.,1.87,0.6678870231192436
1.,1.8800000000000001,0.6678509561354071
1.,1.8900000000000001,0.6678159550920343
1.,1.9000000000000001,0.6677819884858237
1.,1.9100000000000001,0.6677490257445369
1.,1.92,0.6677170371994814
1.,1.93,0.6676859940588077
1.,1.94,0.6676558683815936
1.,1.95,0.6676266330526961
1.,1.96,0.6675982617583456
1.,1.97,0.6675707289624622
1.,1.98,0.667544009883671
1.,1.99,0.6675180804729977
1.,2.,0.667492917392222
1.,2.0100000000000002,0.6674684979928731
1.,2.02,0.667444800295843
1.,2.0300000000000002,0.6674218029716047
1.,2.04,0.6673994853210141
1.,2.05,0.6673778272566792
1.,2.06,0.6673568092848801
1.,2.07,0.6673364124880233
1.,2.08,0.667316618507615
1.,2.09,0.6672974095277366
1.,2.1,0.6672787682590096
1.,2.11,0.6672606779230338
1.,2.12,0.6672431222372857
1.,2.13,0.667226085400463
1.,2.14,0.6672095520782627
1.,2.15,0.6671935073895787
1.,2.16,0.6671779368931081
1.,2.17,0.6671628265743531
1.,2.18,0.6671481628330068
1.,2.19,0.6671339324707122
1.,2.2,0.6671201226791826
1.,2.21,0.6671067210286734
1.,2.22,0.6670937154567947
1.,2.23,0.6670810942576537
1.,2.24,0.6670688460713193
1.,2.25,0.667056959873597
1.,2.2600000000000002,0.6670454249661065
1.,2.27,0.6670342309666525
1.,2.2800000000000002,0.6670233677998798
1.,2.29,0.6670128256882051
1.,2.3000000000000003,0.6670025951430162
1.,2.31,0.6669926669561318
1.,2.32,0.6669830321915136
1.,2.33,0.6669736821772231
1.,2.34,0.6669646084976163
1.,2.35,0.666955802985769
1.,2.36,0.6669472577161262
1.,2.37,0.6669389649973683
1.,2.38,0.6669309173654888
1.,2.39,0.6669231075770756
1.,2.4,0.6669155286027922
1.,2.41,0.6669081736210499
1.,2.42,0.6669010360118688
1.,2.43,0.6668941093509188
1.,2.44,0.6668873874037374
1.,2.45,0.6668808641201185
1.,2.46,0.6668745336286664
1.,2.47,0.6668683902315117
1.,2.48,0.666862428399182
1.,2.49,0.6668566427656258
1.,2.5,0.6668510281233826
1.,2.5100000000000002,0.6668455794188951
1.,2.52,0.6668402917479617
1.,2.5300000000000002,0.6668351603513214
1.,2.54,0.6668301806103709
1.,2.5500000000000003,0.6668253480430074
1.,2.56,0.6668206582995938
1.,2.57,0.6668161071590447
1.,2.58,0.6668116905250262
1.,2.59,0.6668074044222696
1.,2.6,0.6668032449929933
1.,2.61,0.6667992084934298
1.,2.62,0.6667952912904573
1.,2.63,0.6667914898583287
1.,2.64,0.6667878007754983
1.,2.65,0.6667842207215428
1.,2.66,0.6667807464741716
1.,2.67,0.6667773749063279
1.,2.68,0.6667741029833729
1.,2.69,0.6667709277603552
1.,2.7,0.6667678463793596
1.,2.71,0.6667648560669353
1.,2.72,0.6667619541315991
1.,2.73,0.6667591379614135
1.,2.74,0.6667564050216351
1.,2.75,0.6667537528524339
1.,2.7600000000000002,0.6667511790666782
1.,2.77,0.6667486813477873
1.,2.7800000000000002,0.6667462574476456
1.,2.79,0.6667439051845794
1.,2.8000000000000003,0.6667416224413929
1.,2.81,0.6667394071634635
1.,2.82,0.6667372573568912
1.,2.83,0.6667351710867051
1.,2.84,0.6667331464751214
1.,2.85,0.6667311816998527
1.,2.86,0.6667292749924687
1.,2.87,0.6667274246368042
1.,2.88,0.6667256289674142
1.,2.89,0.6667238863680748
1.,2.9,0.6667221952703292
1.,2.91,0.6667205541520751
1.,2.92,0.6667189615361955
1.,2.93,0.6667174159892284
1.,2.94,0.6667159161200773
1.,2.95,0.6667144605787587
1.,2.96,0.6667130480551872
1.,2.97,0.6667116772779962
1.,2.98,0.6667103470133937
1.,2.99,0.6667090560640517
1.,3.,0.6667078032680288
1.,3.0100000000000002,0.6667065874977239
1.,3.02,0.6667054076588618
1.,3.0300000000000002,0.6667042626895077
1.,3.04,0.6667031515591119
1.,3.0500000000000003,0.6667020732675821
1.,3.06,0.6667010268443831
1.,3.0700000000000003,0.6667000113476637
1.,3.08,0.6666990258634078
1.,3.09,0.6666980695046133
1.,3.1,0.6666971414104926
1.,3.11,0.6666962407456987
1.,3.12,0.6666953666995721
1.,3.13,0.6666945184854124
1.,3.14,0.6666936953397696
1.,3.15,0.6666928965217572
1.,3.16,0.666692121312385
1.,3.17,0.666691369013912
1.,3.18,0.6666906389492191
1.,3.19,0.6666899304611986
1.,3.2,0.6666892429121636
1.,3.21,0.6666885756832734
1.,3.22,0.6666879281739772
1.,3.23,0.6666872998014727
1.,3.24,0.6666866900001822
1.,3.25,0.6666860982212436
1.,3.2600000000000002,0.6666855239320157
1.,3.27,0.6666849666155996
1.,3.2800000000000002,0.6666844257703728
1.,3.29,0.6666839009095381
1.,3.3000000000000003,0.6666833915606853
1.,3.31,0.6666828972653662
1.,3.3200000000000003,0.6666824175786814
1.,3.33,0.6666819520688807
1.,3.34,0.6666815003169738
1.,3.35,0.6666810619163535
1.,3.36,0.6666806364724295
1.,3.37,0.6666802236022737
1.,3.38,0.6666798229342752
1.,3.39,0.6666794341078055
1.,3.4,0.6666790567728946
1.,3.41,0.6666786905899158
1.,3.42,0.6666783352292796
1.,3.43,0.6666779903711373
1.,3.44,0.6666776557050934
1.,3.45,0.6666773309299259
1.,3.46,0.6666770157533152
1.,3.47,0.666676709891581
1.,3.48,0.6666764130694272
1.,3.49,0.6666761250196938
1.,3.5,0.6666758454831165
1.,3.5100000000000002,0.6666755742080938
1.,3.52,0.6666753109504594
1.,3.5300000000000002,0.6666750554732641
1.,3.54,0.6666748075465609
1.,3.5500000000000003,0.6666745669471992
1.,3.56,0.6666743334586233
1.,3.5700000000000003,0.6666741068706776
1.,3.58,0.6666738869794178
1.,3.59,0.6666736735869268
1.,3.6,0.666673466501137
1.,3.61,0.6666732655356573
1.,3.62,0.6666730705096051
1.,3.63,0.6666728812474438
1.,3.64,0.6666726975788247
1.,3.65,0.6666725193384336
1.,3.66,0.6666723463658423
1.,3.67,0.6666721785053635
1.,3.68,0.6666720156059117
1.,3.69,0.6666718575208662
1.,3.7,0.66667170410794
1.,3.71,0.6666715552290507
1.,3.72,0.6666714107501979
1.,3.73,0.6666712705413402
1.,3.74,0.6666711344762807
1.,3.75,0.6666710024325513
1.,3.7600000000000002,0.6666708742913039
1.,3.77,0.6666707499372028
1.,3.7800000000000002,0.6666706292583207
1.,3.79,0.6666705121460386
1.,3.8000000000000003,0.6666703984949475
1.,3.81,0.6666702882027538
1.,3.8200000000000003,0.666670181170187
1.,3.83,0.6666700773009105
1.,3.84,0.6666699765014352
1.,3.85,0.6666698786810347
1.,3.86,0.6666697837516637
1.,3.87,0.6666696916278798
1.,3.88,0.6666696022267651
1.,3.89,0.6666695154678526
1.,3.9,0.6666694312730536
1.,3.91,0.6666693495665869
1.,3.92,0.6666692702749112
1.,3.93,0.6666691933266586
1.,3.94,0.6666691186525706
1.,3.95,0.6666690461854355
1.,3.96,0.6666689758600279
1.,3.97,0.6666689076130502
1.,3.98,0.6666688413830755
1.,3.99,0.6666687771104923
1.,4.,0.666668714737451
2.,0.,1.
2.,0.01,0.9901973597880808
2.,0.02,0.9807790865966589
2.,0.03,0.9717301091792894
2.,0.04,0.9630359472415528
2.,0.05,0.9546826882694954
2.,0.06,0.9466569652666383
2.,0.07,0.9389459353639313
2.,0.08,0.9315372592684228
2.,0.09,0.9244190815177578
2.,0.1,0.9175800115089099
2.,0.11,0.9110091052707854
2.,0.12,0.9046958479515352
2.,0.13,0.8986301369925486
2.,0.14,0.8928022659622037
2.,0.15,0.8872029090235066
2.,0.16,0.8818231060107622
2.,0.17,0.8766542480913974
2.,0.18,0.8716880639899929
2.,0.19,0.8669166067524773
2.,0.2,0.8623322410293054
2.,0.21,0.85792763085727
2.,0.22,0.8536957279203954
2.,0.23,0.8496297602711286
2.,0.24,0.845723221493778
2.,0.25,0.8419698602928606
2.,0.26,0.8383636704896951
2.,0.27,0.8348988814112348
2.,0.28,0.8315699486557598
2.,0.29,0.8283715452206514
2.,0.3,0.8252985529780505
2.,0.31,0.8223460544847626
2.,0.32,0.8195093251132985
2.,0.33,0.8167838254914626
2.,0.34,0.814165194238389
2.,0.35000000000000003,0.8116492409854016
2.,0.36,0.8092319396705304
2.,0.37,0.8069094220959532
2.,0.38,0.8046779717380537
2.,0.39,0.8025340178001912
2.,0.4,0.8004741294986638
2.,0.41000000000000003,0.798495010572723
2.,0.42,0.7965934940098525
2.,0.43,0.7947665369778734
2.,0.44,0.7930112159557626
2.,0.45,0.7913247220553966
2.,0.46,0.7897043565267302
2.,0.47000000000000003,0.7881475264392209
2.,0.48,0.7866517405325876
2.,0.49,0.7852146052302612
2.,0.5,0.7838338208091532
2.,0.51,0.7825071777196064
2.,0.52,0.7812325530496456
2.,0.53,0.7800079071278642
2.,0.54,0.7788312802595156
2.,0.55,0.7777007895905834
2.,0.56,0.7766146260948132
2.,0.5700000000000001,0.7755710516788844
2.,0.58,0.7745683964010904
2.,0.59,0.7736050557990756
2.,0.6,0.7726794883223531
2.,0.61,0.7717902128654953
2.,0.62,0.770935806398049
2.,0.63,0.7701149016873831
2.,0.64,0.769326185110825
2.,0.65,0.7685683945535835
2.,0.66,0.7678403173890965
2.,0.67,0.7671407885385695
2.,0.68,0.7664686886066008
2.,0.6900000000000001,0.7658229420899102
2.,0.7000000000000001,0.7652025156563045
2.,0.71,0.7646064164911253
2.,0.72,0.7640336907085334
2.,0.73,0.763483421825089
2.,0.74,0.7629547292931814
2.,0.75,0.762446767091966
2.,0.76,0.7619587223735496
2.,0.77,0.761489814162261
2.,0.78,0.7610392921049232
2.,0.79,0.7606064352701278
2.,0.8,0.7601905509945915
2.,0.81,0.7597909737747468
2.,0.8200000000000001,0.759407064201794
2.,0.8300000000000001,0.7590382079385116
2.,0.84,0.7586838147361846
2.,0.85,0.7583433174900815
2.,0.86,0.7580161713319652
2.,0.87,0.7577018527581878
2.,0.88,0.757399858791973
2.,0.89,0.7571097061785461
2.,0.9,0.7568309306118232
2.,0.91,0.756563085991422
2.,0.92,0.7563057437088068
2.,0.93,0.7560584919614228
2.,0.9400000000000001,0.7558209350937243
2.,0.9500000000000001,0.7555926929640414
2.,0.96,0.7553734003362724
2.,0.97,0.7551627062954281
2.,0.98,0.7549602736860925
2.,0.99,0.754765778572903
2.,1.,0.7545789097221836
2.,1.01,0.7543993681039058
2.,1.02,0.7542268664131763
2.,1.03,0.7540611286104875
2.,1.04,0.7539018894799957
2.,1.05,0.7537488942051195
2.,1.06,0.753601897960778
2.,1.07,0.7534606655216198
2.,1.08,0.7533249708856109
2.,1.09,0.7531945969123839
2.,1.1,0.7530693349757671
2.,1.11,0.7529489846299379
2.,1.12,0.7528333532886669
2.,1.1300000000000001,0.7527222559171386
2.,1.1400000000000001,0.7526155147358567
2.,1.1500000000000001,0.7525129589361584
2.,1.16,0.7524144244068844
2.,1.17,0.7523197534717662
2.,1.18,0.7522287946371099
2.,1.19,0.7521414023493745
2.,1.2,0.752057436762255
2.,1.21,0.7519767635128983
2.,1.22,0.7518992535068943
2.,1.23,0.7518247827116972
2.,1.24,0.7517532319581464
2.,1.25,0.7516844867497714
2.,1.26,0.7516184370795723
2.,1.27,0.7515549772539857
2.,1.28,0.7514940057237515
2.,1.29,0.7514354249214136
2.,1.3,0.7513791411051902
2.,1.31,0.7513250642089676
2.,1.32,0.7512731076981748
2.,1.33,0.7512231884313099
2.,1.34,0.7511752265268958
2.,1.35,0.7511291452356532
2.,1.36,0.7510848708176847
2.,1.37,0.751042332424476
2.,1.3800000000000001,0.7510014619855226
2.,1.3900000000000001,0.7509621940994027
2.,1.4000000000000001,0.7509244659291208
2.,1.41,0.7508882171015553
2.,1.42,0.7508533896108489
2.,1.43,0.7508199277255859
2.,1.44,0.7507877778996112
2.,1.45,0.7507568886863439
2.,1.46,0.7507272106564531
2.,1.47,0.7506986963187592
2.,1.48,0.7506713000442384
2.,1.49,0.7506449779930068
2.,1.5,0.7506196880441666
2.,1.51,0.7505953897284042
2.,1.52,0.7505720441632305
2.,1.53,0.7505496139907606
2.,1.54,0.7505280633179332
2.,1.55,0.750507357659074
2.,1.56,0.7504874638807113
2.,1.57,0.7504683501485556
2.,1.58,0.7504499858765576
2.,1.59,0.7504323416779642
2.,1.6,0.7504153893182934
2.,1.61,0.7503991016701531
2.,1.62,0.7503834526698311
2.,1.6300000000000001,0.7503684172755885
2.,1.6400000000000001,0.7503539714275868
2.,1.6500000000000001,0.750340092009387
2.,1.6600000000000001,0.7503267568109591
2.,1.67,0.7503139444931406
2.,1.68,0.7503016345534895
2.,1.69,0.7502898072934762
2.,1.7,0.7502784437869612
2.,1.71,0.7502675258499099
2.,1.72,0.7502570360112937
2.,1.73,0.7502469574851328
2.,1.74,0.7502372741436352
2.,1.75,0.7502279704913887
2.,1.76,0.7502190316405646
2.,1.77,0.7502104432870946
2.,1.78,0.750202191687781
2.,1.79,0.7501942636383044
2.,1.8,0.7501866464520942
2.,1.81,0.7501793279400273
2.,1.82,0.7501722963909232
2.,1.83,0.750165540552803
2.,1.84,0.7501590496148847
2.,1.85,0.7501528131902824
2.,1.86,0.7501468212993865
2.,1.87,0.7501410643538932
2.,1.8800000000000001,0.7501355331414614
2.,1.8900000000000001,0.7501302188109713
2.,1.9000000000000001,0.7501251128583601
2.,1.9100000000000001,0.7501202071130146
2.,1.92,0.7501154937246954
2.,1.93,0.7501109651509758
2.,1.94,0.7501066141451714
2.,1.95,0.750102433744745
2.,1.96,0.7500984172601638
2.,1.97,0.7500945582641957
2.,1.98,0.7500908505816237
2.,1.99,0.750087288279365
2.,2.,0.7500838656569756
2.,2.0100000000000002,0.7500805772375297
2.,2.02,0.7500774177588546
2.,2.0300000000000002,0.7500743821651104
2.,2.04,0.7500714655986993
2.,2.05,0.750068663392493
2.,2.06,0.7500659710623637
2.,2.07,0.7500633843000086
2.,2.08,0.7500608989660564
2.,2.09,0.7500585110834422
2.,2.1,0.7500562168310447
2.,2.11,0.7500540125375704
2.,2.12,0.7500518946756795
2.,2.13,0.750049859856341
2.,2.14,0.7500479048234101
2.,2.15,0.7500460264484169
2.,2.16,0.7500442217255606
2.,2.17,0.7500424877668997
2.,2.18,0.7500408217977305
2.,2.19,0.7500392211521466
2.,2.2,0.7500376832687738
2.,2.21,0.7500362056866706
2.,2.22,0.7500347860413904
2.,2.23,0.7500334220611978
2.,2.24,0.7500321115634336
2.,2.25,0.7500308524510216
2.,2.2600000000000002,0.7500296427091135
2.,2.27,0.7500284804018642
2.,2.2800000000000002,0.750027363669334
2.,2.29,0.7500262907245125
2.,2.3000000000000003,0.7500252598504593
2.,2.31,0.7500242693975558
2.,2.32,0.7500233177808663
2.,2.33,0.7500224034776007
2.,2.34,0.7500215250246791
2.,2.35,0.7500206810163892
2.,2.36,0.7500198701021377
2.,2.37,0.7500190909842888
2.,2.38,0.7500183424160877
2.,2.39,0.7500176231996656
2.,2.4,0.7500169321841227
2.,2.41,0.7500162682636868
2.,2.42,0.7500156303759437
2.,2.43,0.7500150175001367
2.,2.44,0.7500144286555338
2.,2.45,0.750013862899858
2.,2.46,0.7500133193277796
2.,2.47,0.7500127970694673
2.,2.48,0.7500122952891962
2.,2.49,0.7500118131840111
2.,2.5,0.7500113499824406
2.,2.5100000000000002,0.7500109049432635
2.,2.52,0.7500104773543221
2.,2.5300000000000002,0.7500100665313829
2.,2.54,0.7500096718170417
2.,2.5500000000000003,0.7500092925796711
2.,2.56,0.7500089282124104
2.,2.57,0.7500085781321945
2.,2.58,0.7500082417788201
2.,2.59,0.7500079186140501
2.,2.6,0.7500076081207521
2.,2.61,0.7500073098020704
2.,2.62,0.7500070231806315
2.,2.63,0.7500067477977801
2.,2.64,0.7500064832128446
2.,2.65,0.7500062290024329
2.,2.66,0.750005984759754
2.,2.67,0.7500057500939674
2.,2.68,0.750005524629558
2.,2.69,0.7500053080057346
2.,2.7,0.7500050998758528
2.,2.71,0.7500048999068604
2.,2.72,0.7500047077787643
2.,2.73,0.7500045231841186
2.,2.74,0.7500043458275325
2.,2.75,0.7500041754251976
2.,2.7600000000000002,0.7500040117044338
2.,2.77,0.750003854403253
2.,2.7800000000000002,0.7500037032699397
2.,2.79,0.7500035580626484
2.,2.8000000000000003,0.7500034185490164
2.,2.81,0.7500032845057922
2.,2.82,0.750003155718478
2.,2.83,0.7500030319809866
2.,2.84,0.7500029130953116
2.,2.85,0.7500027988712107
2.,2.86,0.7500026891259007
2.,2.87,0.7500025836837659
2.,2.88,0.7500024823760765
2.,2.89,0.7500023850407183
2.,2.9,0.7500022915219341
2.,2.91,0.7500022016700738
2.,2.92,0.7500021153413554
2.,2.93,0.7500020323976345
2.,2.94,0.7500019527061834
2.,2.95,0.7500018761394788
2.,2.96,0.7500018025749976
2.,2.97,0.750001731895021
2.,2.98,0.7500016639864459
2.,2.99,0.750001598740604
2.,3.,0.7500015360530883
2.,3.0100000000000002,0.7500014758235852
2.,3.02,0.7500014179557147
2.,3.0300000000000002,0.750001362356876
2.,3.04,0.7500013089380988
2.,3.0500000000000003,0.7500012576139018
2.,3.06,0.7500012083021553
2.,3.0700000000000003,0.7500011609239502
2.,3.08,0.750001115403471
2.,3.09,0.7500010716678753
2.,3.1,0.7500010296471769
2.,3.11,0.7500009892741336
2.,3.12,0.75000095048414
2.,3.13,0.7500009132151237
2.,3.14,0.7500008774074466
2.,3.15,0.7500008430038085
2.,3.16,0.7500008099491564
2.,3.17,0.7500007781905957
2.,3.18,0.7500007476773061
2.,3.19,0.7500007183604596
2.,3.2,0.750000690193143
2.,3.21,0.7500006631302828
2.,3.22,0.7500006371285725
2.,3.23,0.7500006121464038
2.,3.24,0.7500005881438
2.,3.25,0.7500005650823518
2.,3.2600000000000002,0.7500005429251558
2.,3.27,0.7500005216367559
2.,3.2800000000000002,0.7500005011830861
2.,3.29,0.7500004815314163
2.,3.3000000000000003,0.7500004626502994
2.,3.31,0.7500004445095216
2.,3.3200000000000003,0.750000427080054
2.,3.33,0.7500004103340056
2.,3.34,0.7500003942445791
2.,3.35,0.750000378786028
2.,3.36,0.7500003639336155
2.,3.37,0.7500003496635743
2.,3.38,0.7500003359530694
2.,3.39,0.7500003227801612
2.,3.4,0.75000031012377
2.,3.41,0.750000297963643
2.,3.42,0.7500002862803214
2.,3.43,0.7500002750551095
2.,3.44,0.7500002642700444
2.,3.45,0.7500002539078677
2.,3.46,0.7500002439519978
2.,3.47,0.7500002343865032
2.,3.48,0.7500002251960769
2.,3.49,0.7500002163660124
2.,3.5,0.7500002078821798
2.,3.5100000000000002,0.750000199731003
2.,3.52,0.7500001918994382
2.,3.5300000000000002,0.7500001843749536
2.,3.54,0.7500001771455084
2.,3.5500000000000003,0.7500001701995336
2.,3.56,0.7500001635259145
2.,3.5700000000000003,0.7500001571139716
2.,3.58,0.7500001509534446
2.,3.59,0.7500001450344754
2.,3.6,0.7500001393475924
2.,3.61,0.750000133883695
2.,3.62,0.7500001286340403
2.,3.63,0.7500001235902274
2.,3.64,0.7500001187441853
2.,3.65,0.7500001140881591
2.,3.66,0.7500001096146985
2.,3.67,0.7500001053166447
2.,3.68,0.75000010118712
2.,3.69,0.7500000972195162
2.,3.7,0.7500000934074845
2.,3.71,0.7500000897449246
2.,3.72,0.7500000862259758
2.,3.73,0.750000082845007
2.,3.74,0.7500000795966077
2.,3.75,0.7500000764755801
2.,3.7600000000000002,0.7500000734769298
2.,3.77,0.7500000705958582
2.,3.7800000000000002,0.750000067827755
2.,3.79,0.7500000651681906
2.,3.8000000000000003,0.7500000626129093
2.,3.81,0.7500000601578221
2.,3.8200000000000003,0.750000057799
2.,3.83,0.7500000555326689
2.,3.84,0.7500000533552018
2.,3.85,0.7500000512631144
2.,3.86,0.750000049253059
2.,3.87,0.7500000473218189
2.,3.88,0.7500000454663038
2.,3.89,0.7500000436835446
2.,3.9,0.7500000419706883
2.,3.91,0.750000040324994
2.,3.92,0.7500000387438284
2.,3.93,0.7500000372246611
2.,3.94,0.7500000357650614
2.,3.95,0.7500000343626932
2.,3.96,0.7500000330153127
2.,3.97,0.7500000317207638
2.,3.98,0.7500000304769748
2.,3.99,0.7500000292819555
2.,4.,0.7500000281337936
10.,0.,1.
10.,0.01,0.9905767030597631
10.,0.02,0.9822189884222128
10.,0.03,0.9748063605059192
10.,0.04,0.9682319493171784
10.,0.05,0.9624009696745022
10.,0.06,0.9572293546633309
10.,0.07,0.95264254361909
10.,0.08,0.9485744071645926
10.,0.09,0.9449662938037449
10.,0.1,0.9417661843260168
10.,0.11,0.9389279418304874
10.,0.12,0.9364106465568435
10.,0.13,0.9341780059333971
10.,0.14,0.9321978313366175
10.,0.15,0.9304415740184655
10.,0.16,0.9288839135108625
10.,0.17,0.9275023925732021
10.,0.18,0.9262770934198385
10.,0.19,0.9251903505596281
10.,0.2,0.924226496107451
10.,0.21,0.9233716338957944
10.,0.22,0.9226134391296988
10.,0.23,0.9219409806966367
10.,0.24,0.9213445635695111
10.,0.25,0.9208155890306553
10.,0.26,0.920346430701641
10.,0.27,0.9199303245915822
10.,0.28,0.9195612715787281
10.,0.29,0.9192339509193959
10.,0.3,0.9189436435372743
10.,0.31,0.9186861639871409
10.,0.32,0.9184578001120908
10.,0.33,0.918255259524301
10.,0.34,0.9180756221377254
10.,0.35000000000000003,0.9179162980683732
10.,0.36,0.9177749902952036
10.,0.37,0.9176496615433126
10.,0.38,0.9175385049119522
10.,0.39,0.917439917823922
10.,0.4,0.9173524789207517
10.,0.41000000000000003,0.9172749275705657
10.,0.42,0.9172061456931907
10.,0.43,0.9171451416404711
10.,0.44,0.9170910358993916
10.,0.45,0.9170430484118843
10.,0.46,0.9170004873285075
10.,0.47000000000000003,0.9169627390338517
10.,0.48,0.9169292592998703
10.,0.49,0.9168995654395864
10.,0.5,0.9168732293480555
10.,0.51,0.9168498713302535
10.,0.52,0.9168291546269037
10.,0.53,0.9168107805593214
10.,0.54,0.916794484223277
10.,0.55,0.9167800306697956
10.,0.56,0.9167672115178298
10.,0.5700000000000001,0.91675584194997
10.,0.58,0.9167457580478784
10.,0.59,0.9167368144290315
10.,0.6,0.916728882150698
10.,0.61,0.9167218468509343
10.,0.62,0.9167156070997955
